label,m,n,k,dtype,iters,avg_ms,p50_ms,p99_ms,avg_tflops,p50_tflops,p99_tflops
node1,8192,8192,8192,bf16,10,0.665534904692322,0.6633010052610189,0.6674940086668357,1652.07207018587,1657.6360039486533,1647.2232162383289
node1,16384,16384,16384,bf16,10,4.876047800644301,4.825126001378521,4.830566002056003,1803.9390469153566,1822.9768548417155,1820.9238872761857
