label,m,n,k,dtype,iters,avg_ms,p50_ms,p99_ms,avg_tflops,p50_tflops,p99_tflops,physical_gpu,app_sm_mhz,app_mem_mhz,cur_sm_mhz,cur_mem_mhz
node2_gpu0,16384,16384,16384,bf16,50,5.409901418024674,5.4625580087304115,5.540477985050529,1625.9248260793138,1610.25164550195,1587.6054459456136,0,2062,3996,1950,3996
node2_gpu1,16384,16384,16384,bf16,50,5.70699967793189,5.796701996587217,5.931774037890136,1541.2814996680602,1517.4306057800904,1482.8772920245406,1,2062,3996,1950,3996
node2_gpu2,16384,16384,16384,bf16,50,12.399331904016435,12.397148995660245,12.435709009878337,709.4005620866345,709.525474388278,707.3254138723254,2,2062,3996,1950,3996
node2_gpu3,16384,16384,16384,bf16,50,5.657342679332942,5.748991039581597,5.912030988838524,1554.8100090067637,1530.02378359041,1487.8293159853818,3,2062,3996,1950,3996
