label,m,n,k,dtype,iters,avg_ms,p50_ms,p99_ms,avg_tflops,p50_tflops,p99_tflops
node2_gpu0,16384,16384,16384,bf16,50,5.913856500410475,5.995669023832306,6.289235985605046,1487.3700472098828,1467.074481137006,1398.5948440066024
node2_gpu1,16384,16384,16384,bf16,50,5.853379960753955,5.943157011643052,6.113076990004629,1502.7374066239504,1480.0371258871085,1438.8977983739314
node2_gpu2,16384,16384,16384,bf16,50,5.814512359793298,5.881396995391697,6.481395976152271,1512.7825822560803,1495.578861467791,1357.1293984463307
node2_gpu3,16384,16384,16384,bf16,50,5.846024118363857,5.889173015020788,6.50731599307619,1504.628247183795,1493.6041104197295,1351.72366480544
