label,m,n,k,dtype,iters,avg_ms,p50_ms,p99_ms,avg_tflops,p50_tflops,p99_tflops,physical_gpu,app_sm_mhz,app_mem_mhz,cur_sm_mhz,cur_mem_mhz
node1_gpu0,16384,16384,16384,bf16,50,5.680670000729151,5.801878985948861,5.887959006940946,1548.425277489973,1516.076609579518,1493.9120689934896,0,2062,3996,1950,3996
node1_gpu1,16384,16384,16384,bf16,50,5.9095321578206494,5.988696007989347,6.311098986770958,1488.4584409219754,1468.7826883303787,1393.7498113475917,1,2062,3996,1950,3996
node1_gpu2,16384,16384,16384,bf16,50,5.685096699162386,5.741814005887136,5.957207991741598,1547.2195967227738,1531.936251015669,1476.5462334707659,2,2062,3996,1950,3996
node1_gpu3,16384,16384,16384,bf16,50,5.596265657804906,5.831958987982944,5.8647590049076825,1571.7790326734062,1508.2570094084697,1499.821734336799,3,2062,3996,1950,3996
