label,m,n,k,dtype,iters,avg_ms,p50_ms,p99_ms,avg_tflops,p50_tflops,p99_tflops
node1_gpu0_telemetry_lock,16384,16384,16384,bf16,12000,6.890165778393566,6.8894209980499,6.907981005497277,1276.6155859110254,1276.7535943438202,1273.3232785683965
