label,m,n,k,dtype,iters,avg_ms,p50_ms,p99_ms,avg_tflops,p50_tflops,p99_tflops
node1,8192,8192,8192,bf16,20,0.8686050001415424,0.8664049964863807,0.8864050032570958,1265.8361713285444,1269.0504235720707,1240.4167663041655
node1,16384,16384,16384,bf16,20,6.911010951444041,6.913927994901314,6.926727975951508,1272.765024394886,1272.2280342946428,1269.8770693387453
node1,24576,24576,24576,bf16,20,22.84871725278208,22.85162001498975,22.861186997033656,1299.277050064476,1299.1120073972277,1298.5683531569905
