label,m,n,k,dtype,iters,avg_ms,p50_ms,p99_ms,avg_tflops,p50_tflops,p99_tflops
node1,8192,8192,8192,bf16,20,0.8592182013671845,0.8581820002291352,0.8710130059625953,1279.665195670275,1281.2103114286128,1262.3366359046277
node1,16384,16384,16384,bf16,20,6.895355103188194,6.900011008838192,6.910635012900457,1275.6548271373238,1274.7940562618126,1272.8342628120074
node1,24576,24576,24576,bf16,20,22.837647049163934,22.84516699728556,22.850128007121384,1299.9068549419064,1299.4789643463478,1299.1968334137962
